timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733045815823,209,GET joke,200,,api.chucknorris 1-3,text,true,,1407,132,3,3,https://api.chucknorris.io/jokes/random,208,0,105
1733045815863,198,GET joke,200,,api.chucknorris 1-1,text,true,,1474,132,3,3,https://api.chucknorris.io/jokes/random,198,0,104
1733045816033,205,GET joke,200,,api.chucknorris 1-3,text,true,,1393,132,3,3,https://api.chucknorris.io/jokes/random,205,0,106
1733045816031,207,GET joke,200,,api.chucknorris 1-2,text,true,,1414,132,3,3,https://api.chucknorris.io/jokes/random,207,0,108
1733045816062,201,GET joke,200,,api.chucknorris 1-1,text,true,,1499,132,3,3,https://api.chucknorris.io/jokes/random,201,0,104
1733045816239,214,GET joke,200,,api.chucknorris 1-2,text,true,,1481,132,3,3,https://api.chucknorris.io/jokes/random,214,0,113
1733045816239,216,GET joke,200,,api.chucknorris 1-3,text,true,,1479,132,3,3,https://api.chucknorris.io/jokes/random,216,0,114
1733045816264,195,GET joke,200,,api.chucknorris 1-1,text,true,,1535,132,3,3,https://api.chucknorris.io/jokes/random,195,0,100
1733045816455,206,GET joke,200,,api.chucknorris 1-2,text,true,,1587,132,3,3,https://api.chucknorris.io/jokes/random,205,0,110
1733045816457,213,GET joke,200,,api.chucknorris 1-3,text,true,,1478,132,3,3,https://api.chucknorris.io/jokes/random,213,0,110
1733045816460,217,GET joke,200,,api.chucknorris 1-1,text,true,,1404,132,3,3,https://api.chucknorris.io/jokes/random,216,0,110
1733045816662,212,GET joke,200,,api.chucknorris 1-2,text,true,,1806,132,3,3,https://api.chucknorris.io/jokes/random,212,0,108
1733045816678,201,GET joke,200,,api.chucknorris 1-1,text,true,,1439,132,3,3,https://api.chucknorris.io/jokes/random,201,0,102
1733045816671,238,GET joke,200,,api.chucknorris 1-3,text,true,,1386,132,3,3,https://api.chucknorris.io/jokes/random,238,0,111
1733045816876,203,GET joke,200,,api.chucknorris 1-2,text,true,,1432,132,3,3,https://api.chucknorris.io/jokes/random,202,0,106
1733045816910,208,GET joke,200,,api.chucknorris 1-3,text,true,,1479,132,3,3,https://api.chucknorris.io/jokes/random,208,0,107
1733045816881,247,GET joke,200,,api.chucknorris 1-1,text,true,,1480,132,3,3,https://api.chucknorris.io/jokes/random,247,0,142
1733045817080,204,GET joke,200,,api.chucknorris 1-2,text,true,,1462,132,3,3,https://api.chucknorris.io/jokes/random,204,0,108
1733045817129,208,GET joke,200,,api.chucknorris 1-1,text,true,,1414,132,3,3,https://api.chucknorris.io/jokes/random,208,0,108
1733045817120,232,GET joke,200,,api.chucknorris 1-3,text,true,,1420,132,3,3,https://api.chucknorris.io/jokes/random,232,0,134
1733045817285,207,GET joke,200,,api.chucknorris 1-2,text,true,,1443,132,3,3,https://api.chucknorris.io/jokes/random,207,0,106
1733045817338,202,GET joke,200,,api.chucknorris 1-1,text,true,,1432,132,3,3,https://api.chucknorris.io/jokes/random,202,0,102
1733045817353,204,GET joke,200,,api.chucknorris 1-3,text,true,,1493,132,3,3,https://api.chucknorris.io/jokes/random,203,0,104
1733045817493,202,GET joke,200,,api.chucknorris 1-2,text,true,,1495,132,3,3,https://api.chucknorris.io/jokes/random,202,0,103
1733045817541,211,GET joke,200,,api.chucknorris 1-1,text,true,,1528,132,3,3,https://api.chucknorris.io/jokes/random,211,0,108
